year,state,region,state_code,bank_type,sector,priority_classification,credit_crore
2019,Madhya Pradesh,Central,IN-MP,Private Sector Banks,Services,Non-priority,54.85
2019,Madhya Pradesh,Central,IN-MP,Private Sector Banks,Retail Loans,Non-priority,38.25
2019,Madhya Pradesh,Central,IN-MP,Private Sector Banks,MSME,Priority,25.84
2019,Madhya Pradesh,Central,IN-MP,Private Sector Banks,Housing,Priority,16.2
2019,Madhya Pradesh,Central,IN-MP,Regional Rural Banks,Agriculture,Priority,8.51
2019,Madhya Pradesh,Central,IN-MP,Regional Rural Banks,Manufacturing,Non-priority,10.36
2019,Madhya Pradesh,Central,IN-MP,Regional Rural Banks,Services,Non-priority,12.95
2019,Madhya Pradesh,Central,IN-MP,Regional Rural Banks,Retail Loans,Non-priority,8.71
2019,Madhya Pradesh,Central,IN-MP,Regional Rural Banks,MSME,Priority,6.11
2019,Madhya Pradesh,Central,IN-MP,Regional Rural Banks,Housing,Priority,4.12
2020,Madhya Pradesh,Central,IN-MP,Public Sector Banks,Agriculture,Priority,53.07
2020,Madhya Pradesh,Central,IN-MP,Public Sector Banks,Manufacturing,Non-priority,63.28
2020,Madhya Pradesh,Central,IN-MP,Public Sector Banks,Services,Non-priority,76.65
2020,Madhya Pradesh,Central,IN-MP,Public Sector Banks,Retail Loans,Non-priority,55.04
2020,Madhya Pradesh,Central,IN-MP,Public Sector Banks,MSME,Priority,38.81
2020,Madhya Pradesh,Central,IN-MP,Public Sector Banks,Housing,Priority,26.73
2020,Madhya Pradesh,Central,IN-MP,Private Sector Banks,Agriculture,Priority,34.9
2020,Madhya Pradesh,Central,IN-MP,Private Sector Banks,Manufacturing,Non-priority,44.46
2020,Madhya Pradesh,Central,IN-MP,Private Sector Banks,Services,Non-priority,55.94
2020,Madhya Pradesh,Central,IN-MP,Private Sector Banks,Retail Loans,Non-priority,40.03
2020,Madhya Pradesh,Central,IN-MP,Private Sector Banks,MSME,Priority,27.56
2020,Madhya Pradesh,Central,IN-MP,Private Sector Banks,Housing,Priority,16.79
2020,Madhya Pradesh,Central,IN-MP,Regional Rural Banks,Agriculture,Priority,10.14
2020,Madhya Pradesh,Central,IN-MP,Regional Rural Banks,Manufacturing,Non-priority,13.43
2020,Madhya Pradesh,Central,IN-MP,Regional Rural Banks,Services,Non-priority,14.97
2020,Madhya Pradesh,Central,IN-MP,Regional Rural Banks,Retail Loans,Non-priority,11.7
2020,Madhya Pradesh,Central,IN-MP,Regional Rural Banks,MSME,Priority,6.89
2020,Madhya Pradesh,Central,IN-MP,Regional Rural Banks,Housing,Priority,5.17
2021,Madhya Pradesh,Central,IN-MP,Public Sector Banks,Agriculture,Priority,56.48
2021,Madhya Pradesh,Central,IN-MP,Public Sector Banks,Manufacturing,Non-priority,69.02
2021,Madhya Pradesh,Central,IN-MP,Public Sector Banks,Services,Non-priority,86.45
2021,Madhya Pradesh,Central,IN-MP,Public Sector Banks,Retail Loans,Non-priority,59.28
2021,Madhya Pradesh,Central,IN-MP,Public Sector Banks,MSME,Priority,43.19
2021,Madhya Pradesh,Central,IN-MP,Public Sector Banks,Housing,Priority,27.45
2021,Madhya Pradesh,Central,IN-MP,Private Sector Banks,Agriculture,Priority,41.13
2021,Madhya Pradesh,Central,IN-MP,Private Sector Banks,Manufacturing,Non-priority,51.18
2021,Madhya Pradesh,Central,IN-MP,Private Sector Banks,Services,Non-priority,63.2
2021,Madhya Pradesh,Central,IN-MP,Private Sector Banks,Retail Loans,Non-priority,45.58
2021,Madhya Pradesh,Central,IN-MP,Private Sector Banks,MSME,Priority,28.75
2021,Madhya Pradesh,Central,IN-MP,Private Sector Banks,Housing,Priority,21.42
2021,Madhya Pradesh,Central,IN-MP,Regional Rural Banks,Agriculture,Priority,11.06
2021,Madhya Pradesh,Central,IN-MP,Regional Rural Banks,Manufacturing,Non-priority,14.03
2021,Madhya Pradesh,Central,IN-MP,Regional Rural Banks,Services,Non-priority,17.08
2021,Madhya Pradesh,Central,IN-MP,Regional Rural Banks,Retail Loans,Non-priority,11.8
2021,Madhya Pradesh,Central,IN-MP,Regional Rural Banks,MSME,Priority,7.77
2021,Madhya Pradesh,Central,IN-MP,Regional Rural Banks,Housing,Priority,5.25
2022,Madhya Pradesh,Central,IN-MP,Public Sector Banks,Agriculture,Priority,63.61
2022,Madhya Pradesh,Central,IN-MP,Public Sector Banks,Manufacturing,Non-priority,82.08
2022,Madhya Pradesh,Central,IN-MP,Public Sector Banks,Services,Non-priority,98.8
2022,Madhya Pradesh,Central,IN-MP,Public Sector Banks,Retail Loans,Non-priority,75.72
2022,Madhya Pradesh,Central,IN-MP,Public Sector Banks,MSME,Priority,48.24
2022,Madhya Pradesh,Central,IN-MP,Public Sector Banks,Housing,Priority,32.71
2022,Madhya Pradesh,Central,IN-MP,Private Sector Banks,Agriculture,Priority,48.85
2022,Madhya Pradesh,Central,IN-MP,Private Sector Banks,Manufacturing,Non-priority,59.12
2022,Madhya Pradesh,Central,IN-MP,Private Sector Banks,Services,Non-priority,69.33
2022,Madhya Pradesh,Central,IN-MP,Private Sector Banks,Retail Loans,Non-priority,48.05
2022,Madhya Pradesh,Central,IN-MP,Private Sector Banks,MSME,Priority,34.64
2022,Madhya Pradesh,Central,IN-MP,Private Sector Banks,Housing,Priority,21.23
2022,Madhya Pradesh,Central,IN-MP,Regional Rural Banks,Agriculture,Priority,12.52
2022,Madhya Pradesh,Central,IN-MP,Regional Rural Banks,Manufacturing,Non-priority,15.98
2022,Madhya Pradesh,Central,IN-MP,Regional Rural Banks,Services,Non-priority,17.7
2022,Madhya Pradesh,Central,IN-MP,Regional Rural Banks,Retail Loans,Non-priority,12.76
2022,Madhya Pradesh,Central,IN-MP,Regional Rural Banks,MSME,Priority,9.43
2022,Madhya Pradesh,Central,IN-MP,Regional Rural Banks,Housing,Priority,6.34
2023,Madhya Pradesh,Central,IN-MP,Public Sector Banks,Agriculture,Priority,77.61
2023,Madhya Pradesh,Central,IN-MP,Public Sector Banks,Manufacturing,Non-priority,90.37
2023,Madhya Pradesh,Central,IN-MP,Public Sector Banks,Services,Non-priority,115.06
2023,Madhya Pradesh,Central,IN-MP,Public Sector Banks,Retail Loans,Non-priority,75.97
2023,Madhya Pradesh,Central,IN-MP,Public Sector Banks,MSME,Priority,53.93
2023,Madhya Pradesh,Central,IN-MP,Public Sector Banks,Housing,Priority,35.21
2023,Madhya Pradesh,Central,IN-MP,Private Sector Banks,Agriculture,Priority,53.44
2023,Madhya Pradesh,Central,IN-MP,Private Sector Banks,Manufacturing,Non-priority,67.36
2023,Madhya Pradesh,Central,IN-MP,Private Sector Banks,Services,Non-priority,75.6
2023,Madhya Pradesh,Central,IN-MP,Private Sector Banks,Retail Loans,Non-priority,58.85
2023,Madhya Pradesh,Central,IN-MP,Private Sector Banks,MSME,Priority,36.38
2023,Madhya Pradesh,Central,IN-MP,Private Sector Banks,Housing,Priority,25.89
2023,Madhya Pradesh,Central,IN-MP,Regional Rural Banks,Agriculture,Priority,14.65
2023,Madhya Pradesh,Central,IN-MP,Regional Rural Banks,Manufacturing,Non-priority,18.14
2023,Madhya Pradesh,Central,IN-MP,Regional Rural Banks,Services,Non-priority,22.07
2023,Madhya Pradesh,Central,IN-MP,Regional Rural Banks,Retail Loans,Non-priority,16.19
2023,Madhya Pradesh,Central,IN-MP,Regional Rural Banks,MSME,Priority,9.69
2023,Madhya Pradesh,Central,IN-MP,Regional Rural Banks,Housing,Priority,6.43
2024,Madhya Pradesh,Central,IN-MP,Public Sector Banks,Agriculture,Priority,78.19
2024,Madhya Pradesh,Central,IN-MP,Public Sector Banks,Manufacturing,Non-priority,91.77
2024,Madhya Pradesh,Central,IN-MP,Public Sector Banks,Services,Non-priority,111.83
2024,Madhya Pradesh,Central,IN-MP,Public Sector Banks,Retail Loans,Non-priority,80.77
2024,Madhya Pradesh,Central,IN-MP,Public Sector Banks,MSME,Priority,53.86
2024,Madhya Pradesh,Central,IN-MP,Public Sector Banks,Housing,Priority,36.5
2024,Madhya Pradesh,Central,IN-MP,Private Sector Banks,Agriculture,Priority,62.05
2024,Madhya Pradesh,Central,IN-MP,Private Sector Banks,Manufacturing,Non-priority,76.26
2024,Madhya Pradesh,Central,IN-MP,Private Sector Banks,Services,Non-priority,93.73
2024,Madhya Pradesh,Central,IN-MP,Private Sector Banks,Retail Loans,Non-priority,67.08
2024,Madhya Pradesh,Central,IN-MP,Private Sector Banks,MSME,Priority,40.82
2024,Madhya Pradesh,Central,IN-MP,Private Sector Banks,Housing,Priority,28.16
2024,Madhya Pradesh,Central,IN-MP,Regional Rural Banks,Agriculture,Priority,14.15
2024,Madhya Pradesh,Central,IN-MP,Regional Rural Banks,Manufacturing,Non-priority,18.62
2024,Madhya Pradesh,Central,IN-MP,Regional Rural Banks,Services,Non-priority,22.11
2024,Madhya Pradesh,Central,IN-MP,Regional Rural Banks,Retail Loans,Non-priority,16.75
2024,Madhya Pradesh,Central,IN-MP,Regional Rural Banks,MSME,Priority,10.82
2024,Madhya Pradesh,Central,IN-MP,Regional Rural Banks,Housing,Priority,7.45
2017,Bihar,East,IN-BR,Public Sector Banks,Agriculture,Priority,41.09
2017,Bihar,East,IN-BR,Public Sector Banks,Manufacturing,Non-priority,56.43
2017,Bihar,East,IN-BR,Public Sector Banks,Services,Non-priority,67.34
2017,Bihar,East,IN-BR,Public Sector Banks,Retail Loans,Non-priority,46.02
2017,Bihar,East,IN-BR,Public Sector Banks,MSME,Priority,28.97
2017,Bihar,East,IN-BR,Public Sector Banks,Housing,Priority,19.39
2017,Bihar,East,IN-BR,Private Sector Banks,Agriculture,Priority,33.05
2017,Bihar,East,IN-BR,Private Sector Banks,Manufacturing,Non-priority,46.86
2017,Bihar,East,IN-BR,Private Sector Banks,Services,Non-priority,51.58
2017,Bihar,East,IN-BR,Private Sector Banks,Retail Loans,Non-priority,40.32
2017,Bihar,East,IN-BR,Private Sector Banks,MSME,Priority,25.65
2017,Bihar,East,IN-BR,Private Sector Banks,Housing,Priority,17.46
2017,Bihar,East,IN-BR,Regional Rural Banks,Agriculture,Priority,8.16
2017,Bihar,East,IN-BR,Regional Rural Banks,Manufacturing,Non-priority,10.41
2017,Bihar,East,IN-BR,Regional Rural Banks,Services,Non-priority,13.38
2017,Bihar,East,IN-BR,Regional Rural Banks,Retail Loans,Non-priority,9.1
2017,Bihar,East,IN-BR,Regional Rural Banks,MSME,Priority,6.47
2017,Bihar,East,IN-BR,Regional Rural Banks,Housing,Priority,4.01
2018,Bihar,East,IN-BR,Public Sector Banks,Agriculture,Priority,49.99
2018,Bihar,East,IN-BR,Public Sector Banks,Manufacturing,Non-priority,61.3
2018,Bihar,East,IN-BR,Public Sector Banks,Services,Non-priority,77.52
2018,Bihar,East,IN-BR,Public Sector Banks,Retail Loans,Non-priority,49.59
2018,Bihar,East,IN-BR,Public Sector Banks,MSME,Priority,34.78
2018,Bihar,East,IN-BR,Public Sector Banks,Housing,Priority,24.39
2018,Bihar,East,IN-BR,Private Sector Banks,Agriculture,Priority,36.5
2018,Bihar,East,IN-BR,Private Sector Banks,Manufacturing,Non-priority,48.33
2018,Bihar,East,IN-BR,Private Sector Banks,Services,Non-priority,52.24
2018,Bihar,East,IN-BR,Private Sector Banks,Retail Loans,Non-priority,38.91
2018,Bihar,East,IN-BR,Private Sector Banks,MSME,Priority,28.41
2018,Bihar,East,IN-BR,Private Sector Banks,Housing,Priority,17.77
2018,Bihar,East,IN-BR,Regional Rural Banks,Agriculture,Priority,10.18
2018,Bihar,East,IN-BR,Regional Rural Banks,Manufacturing,Non-priority,12.82
2018,Bihar,East,IN-BR,Regional Rural Banks,Services,Non-priority,14.16
2018,Bihar,East,IN-BR,Regional Rural Banks,Retail Loans,Non-priority,10.95
2018,Bihar,East,IN-BR,Regional Rural Banks,MSME,Priority,7.46
2018,Bihar,East,IN-BR,Regional Rural Banks,Housing,Priority,4.92
2019,Bihar,East,IN-BR,Public Sector Banks,Agriculture,Priority,52.51
2019,Bihar,East,IN-BR,Public Sector Banks,Manufacturing,Non-priority,67.12
2019,Bihar,East,IN-BR,Public Sector Banks,Services,Non-priority,75.8
2019,Bihar,East,IN-BR,Public Sector Banks,Retail Loans,Non-priority,53.15
2019,Bihar,East,IN-BR,Public Sector Banks,MSME,Priority,34.9
2019,Bihar,East,IN-BR,Public Sector Banks,Housing,Priority,24.22
2019,Bihar,East,IN-BR,Private Sector Banks,Agriculture,Priority,37.67
2019,Bihar,East,IN-BR,Private Sector Banks,Manufacturing,Non-priority,49.19
2019,Bihar,East,IN-BR,Private Sector Banks,Services,Non-priority,59.47
2019,Bihar,East,IN-BR,Private Sector Banks,Retail Loans,Non-priority,42.09
2019,Bihar,East,IN-BR,Private Sector Banks,MSME,Priority,26.62
2019,Bihar,East,IN-BR,Private Sector Banks,Housing,Priority,18.53
2019,Bihar,East,IN-BR,Regional Rural Banks,Agriculture,Priority,10.33
2019,Bihar,East,IN-BR,Regional Rural Banks,Manufacturing,Non-priority,12.87
2019,Bihar,East,IN-BR,Regional Rural Banks,Services,Non-priority,15.55
2019,Bihar,East,IN-BR,Regional Rural Banks,Retail Loans,Non-priority,10.77
2019,Bihar,East,IN-BR,Regional Rural Banks,MSME,Priority,7.97
2019,Bihar,East,IN-BR,Regional Rural Banks,Housing,Priority,5.31
2020,Bihar,East,IN-BR,Public Sector Banks,Agriculture,Priority,65.15
2020,Bihar,East,IN-BR,Public Sector Banks,Manufacturing,Non-priority,79.54
2020,Bihar,East,IN-BR,Public Sector Banks,Services,Non-priority,97.04
2020,Bihar,East,IN-BR,Public Sector Banks,Retail Loans,Non-priority,71.84
2020,Bihar,East,IN-BR,Public Sector Banks,MSME,Priority,45.15
2020,Bihar,East,IN-BR,Public Sector Banks,Housing,Priority,31.57
2020,Bihar,East,IN-BR,Private Sector Banks,Agriculture,Priority,44.11
2020,Bihar,East,IN-BR,Private Sector Banks,Manufacturing,Non-priority,55.58
2020,Bihar,East,IN-BR,Private Sector Banks,Services,Non-priority,69.71
2020,Bihar,East,IN-BR,Private Sector Banks,Retail Loans,Non-priority,50.12
2020,Bihar,East,IN-BR,Private Sector Banks,MSME,Priority,31.66
2020,Bihar,East,IN-BR,Private Sector Banks,Housing,Priority,20.82
2020,Bihar,East,IN-BR,Regional Rural Banks,Agriculture,Priority,12.71
2020,Bihar,East,IN-BR,Regional Rural Banks,Manufacturing,Non-priority,16.4
2020,Bihar,East,IN-BR,Regional Rural Banks,Services,Non-priority,18.42
2020,Bihar,East,IN-BR,Regional Rural Banks,Retail Loans,Non-priority,13.31
2020,Bihar,East,IN-BR,Regional Rural Banks,MSME,Priority,9.42
2020,Bihar,East,IN-BR,Regional Rural Banks,Housing,Priority,6.3
2021,Bihar,East,IN-BR,Public Sector Banks,Agriculture,Priority,74.76
2021,Bihar,East,IN-BR,Public Sector Banks,Manufacturing,Non-priority,85.64
2021,Bihar,East,IN-BR,Public Sector Banks,Services,Non-priority,103.88
2021,Bihar,East,IN-BR,Public Sector Banks,Retail Loans,Non-priority,81.53
2021,Bihar,East,IN-BR,Public Sector Banks,MSME,Priority,54.25
2021,Bihar,East,IN-BR,Public Sector Banks,Housing,Priority,33.1
2021,Bihar,East,IN-BR,Private Sector Banks,Agriculture,Priority,50.78
2021,Bihar,East,IN-BR,Private Sector Banks,Manufacturing,Non-priority,65.16
2021,Bihar,East,IN-BR,Private Sector Banks,Services,Non-priority,82.35
2021,Bihar,East,IN-BR,Private Sector Banks,Retail Loans,Non-priority,56.37
2021,Bihar,East,IN-BR,Private Sector Banks,MSME,Priority,36.12
2021,Bihar,East,IN-BR,Private Sector Banks,Housing,Priority,25.49
2021,Bihar,East,IN-BR,Regional Rural Banks,Agriculture,Priority,13.87
2021,Bihar,East,IN-BR,Regional Rural Banks,Manufacturing,Non-priority,18.39
2021,Bihar,East,IN-BR,Regional Rural Banks,Services,Non-priority,20.66
2021,Bihar,East,IN-BR,Regional Rural Banks,Retail Loans,Non-priority,15.4
2021,Bihar,East,IN-BR,Regional Rural Banks,MSME,Priority,9.9
2021,Bihar,East,IN-BR,Regional Rural Banks,Housing,Priority,6.46
2022,Bihar,East,IN-BR,Public Sector Banks,Agriculture,Priority,82.68
2022,Bihar,East,IN-BR,Public Sector Banks,Manufacturing,Non-priority,105.42
2022,Bihar,East,IN-BR,Public Sector Banks,Services,Non-priority,128.25
2022,Bihar,East,IN-BR,Public Sector Banks,Retail Loans,Non-priority,88.14
2022,Bihar,East,IN-BR,Public Sector Banks,MSME,Priority,61.85
2022,Bihar,East,IN-BR,Public Sector Banks,Housing,Priority,41.4
2022,Bihar,East,IN-BR,Private Sector Banks,Agriculture,Priority,56.58
2022,Bihar,East,IN-BR,Private Sector Banks,Manufacturing,Non-priority,70.57
2022,Bihar,East,IN-BR,Private Sector Banks,Services,Non-priority,85.57
2022,Bihar,East,IN-BR,Private Sector Banks,Retail Loans,Non-priority,65.19
2022,Bihar,East,IN-BR,Private Sector Banks,MSME,Priority,42.12
2022,Bihar,East,IN-BR,Private Sector Banks,Housing,Priority,27.47
2022,Bihar,East,IN-BR,Regional Rural Banks,Agriculture,Priority,15.5
2022,Bihar,East,IN-BR,Regional Rural Banks,Manufacturing,Non-priority,19.79
2022,Bihar,East,IN-BR,Regional Rural Banks,Services,Non-priority,22.0
2022,Bihar,East,IN-BR,Regional Rural Banks,Retail Loans,Non-priority,17.4
2022,Bihar,East,IN-BR,Regional Rural Banks,MSME,Priority,11.4
2022,Bihar,East,IN-BR,Regional Rural Banks,Housing,Priority,7.29
2023,Bihar,East,IN-BR,Public Sector Banks,Agriculture,Priority,87.84
2023,Bihar,East,IN-BR,Public Sector Banks,Manufacturing,Non-priority,106.77
2023,Bihar,East,IN-BR,Public Sector Banks,Services,Non-priority,133.71
2023,Bihar,East,IN-BR,Public Sector Banks,Retail Loans,Non-priority,99.37
2023,Bihar,East,IN-BR,Public Sector Banks,MSME,Priority,61.7
2023,Bihar,East,IN-BR,Public Sector Banks,Housing,Priority,38.74
2023,Bihar,East,IN-BR,Private Sector Banks,Agriculture,Priority,64.48
2023,Bihar,East,IN-BR,Private Sector Banks,Manufacturing,Non-priority,81.17
2023,Bihar,East,IN-BR,Private Sector Banks,Services,Non-priority,95.55
2023,Bihar,East,IN-BR,Private Sector Banks,Retail Loans,Non-priority,68.67
2023,Bihar,East,IN-BR,Private Sector Banks,MSME,Priority,47.9
2023,Bihar,East,IN-BR,Private Sector Banks,Housing,Priority,31.09
2023,Bihar,East,IN-BR,Regional Rural Banks,Agriculture,Priority,16.0
2023,Bihar,East,IN-BR,Regional Rural Banks,Manufacturing,Non-priority,21.01
2023,Bihar,East,IN-BR,Regional Rural Banks,Services,Non-priority,26.94
2023,Bihar,East,IN-BR,Regional Rural Banks,Retail Loans,Non-priority,17.49
2023,Bihar,East,IN-BR,Regional Rural Banks,MSME,Priority,12.92
2023,Bihar,East,IN-BR,Regional Rural Banks,Housing,Priority,7.74
2024,Bihar,East,IN-BR,Public Sector Banks,Agriculture,Priority,97.64
2024,Bihar,East,IN-BR,Public Sector Banks,Manufacturing,Non-priority,122.85
2024,Bihar,East,IN-BR,Public Sector Banks,Services,Non-priority,146.45
2024,Bihar,East,IN-BR,Public Sector Banks,Retail Loans,Non-priority,109.68
2024,Bihar,East,IN-BR,Public Sector Banks,MSME,Priority,69.35
2024,Bihar,East,IN-BR,Public Sector Banks,Housing,Priority,45.92
2024,Bihar,East,IN-BR,Private Sector Banks,Agriculture,Priority,73.43
2024,Bihar,East,IN-BR,Private Sector Banks,Manufacturing,Non-priority,92.82
2024,Bihar,East,IN-BR,Private Sector Banks,Services,Non-priority,103.99
2024,Bihar,East,IN-BR,Private Sector Banks,Retail Loans,Non-priority,83.69
2024,Bihar,East,IN-BR,Private Sector Banks,MSME,Priority,50.56
2024,Bihar,East,IN-BR,Private Sector Banks,Housing,Priority,33.25
2024,Bihar,East,IN-BR,Regional Rural Banks,Agriculture,Priority,18.11
2024,Bihar,East,IN-BR,Regional Rural Banks,Manufacturing,Non-priority,23.34
2024,Bihar,East,IN-BR,Regional Rural Banks,Services,Non-priority,27.15
2024,Bihar,East,IN-BR,Regional Rural Banks,Retail Loans,Non-priority,20.88
2024,Bihar,East,IN-BR,Regional Rural Banks,MSME,Priority,13.5
2024,Bihar,East,IN-BR,Regional Rural Banks,Housing,Priority,8.49
2017,Delhi,North,IN-DL,Public Sector Banks,Agriculture,Priority,13.0
2017,Delhi,North,IN-DL,Public Sector Banks,Manufacturing,Non-priority,17.77
2017,Delhi,North,IN-DL,Public Sector Banks,Services,Non-priority,19.82
2017,Delhi,North,IN-DL,Public Sector Banks,Retail Loans,Non-priority,15.32
2017,Delhi,North,IN-DL,Public Sector Banks,MSME,Priority,10.29
2017,Delhi,North,IN-DL,Public Sector Banks,Housing,Priority,6.22
2017,Delhi,North,IN-DL,Private Sector Banks,Agriculture,Priority,16.03
2017,Delhi,North,IN-DL,Private Sector Banks,Manufacturing,Non-priority,21.41
2017,Delhi,North,IN-DL,Private Sector Banks,Services,Non-priority,24.84
2017,Delhi,North,IN-DL,Private Sector Banks,Retail Loans,Non-priority,19.32
2017,Delhi,North,IN-DL,Private Sector Banks,MSME,Priority,12.34
2017,Delhi,North,IN-DL,Private Sector Banks,Housing,Priority,8.35
2017,Delhi,North,IN-DL,Regional Rural Banks,Agriculture,Priority,1.9
2017,Delhi,North,IN-DL,Regional Rural Banks,Manufacturing,Non-priority,2.66
2017,Delhi,North,IN-DL,Regional Rural Banks,Services,Non-priority,3.08
2017,Delhi,North,IN-DL,Regional Rural Banks,Retail Loans,Non-priority,2.27
2017,Delhi,North,IN-DL,Regional Rural Banks,MSME,Priority,1.49
2017,Delhi,North,IN-DL,Regional Rural Banks,Housing,Priority,0.95
2018,Delhi,North,IN-DL,Public Sector Banks,Agriculture,Priority,13.95
2018,Delhi,North,IN-DL,Public Sector Banks,Manufacturing,Non-priority,18.77
2018,Delhi,North,IN-DL,Public Sector Banks,Services,Non-priority,22.0
2018,Delhi,North,IN-DL,Public Sector Banks,Retail Loans,Non-priority,16.94
2018,Delhi,North,IN-DL,Public Sector Banks,MSME,Priority,11.03
2018,Delhi,North,IN-DL,Public Sector Banks,Housing,Priority,7.26
2018,Delhi,North,IN-DL,Private Sector Banks,Agriculture,Priority,18.11
2018,Delhi,North,IN-DL,Private Sector Banks,Manufacturing,Non-priority,23.94
2018,Delhi,North,IN-DL,Private Sector Banks,Services,Non-priority,28.35
2018,Delhi,North,IN-DL,Private Sector Banks,Retail Loans,Non-priority,21.35
2018,Delhi,North,IN-DL,Private Sector Banks,MSME,Priority,13.45
2018,Delhi,North,IN-DL,Private Sector Banks,Housing,Priority,8.89
2018,Delhi,North,IN-DL,Regional Rural Banks,Agriculture,Priority,1.93
2018,Delhi,North,IN-DL,Regional Rural Banks,Manufacturing,Non-priority,2.63
2018,Delhi,North,IN-DL,Regional Rural Banks,Services,Non-priority,2.99
2018,Delhi,North,IN-DL,Regional Rural Banks,Retail Loans,Non-priority,2.19
2018,Delhi,North,IN-DL,Regional Rural Banks,MSME,Priority,1.6
2018,Delhi,North,IN-DL,Regional Rural Banks,Housing,Priority,1.08
2019,Delhi,North,IN-DL,Public Sector Banks,Agriculture,Priority,16.62
2019,Delhi,North,IN-DL,Public Sector Banks,Manufacturing,Non-priority,23.02
2019,Delhi,North,IN-DL,Public Sector Banks,Services,Non-priority,26.26
2019,Delhi,North,IN-DL,Public Sector Banks,Retail Loans,Non-priority,17.94
2019,Delhi,North,IN-DL,Public Sector Banks,MSME,Priority,11.86
2019,Delhi,North,IN-DL,Public Sector Banks,Housing,Priority,8.69
2019,Delhi,North,IN-DL,Private Sector Banks,Agriculture,Priority,19.22
2019,Delhi,North,IN-DL,Private Sector Banks,Manufacturing,Non-priority,26.2
2019,Delhi,North,IN-DL,Private Sector Banks,Services,Non-priority,32.4
2019,Delhi,North,IN-DL,Private Sector Banks,Retail Loans,Non-priority,23.44
2019,Delhi,North,IN-DL,Private Sector Banks,MSME,Priority,15.19
2019,Delhi,North,IN-DL,Private Sector Banks,Housing,Priority,9.55
2019,Delhi,North,IN-DL,Regional Rural Banks,Agriculture,Priority,2.32
2019,Delhi,North,IN-DL,Regional Rural Banks,Manufacturing,Non-priority,3.23
2019,Delhi,North,IN-DL,Regional Rural Banks,Services,Non-priority,3.48
2019,Delhi,North,IN-DL,Regional Rural Banks,Retail Loans,Non-priority,2.74
2019,Delhi,North,IN-DL,Regional Rural Banks,MSME,Priority,1.79
2019,Delhi,North,IN-DL,Regional Rural Banks,Housing,Priority,1.26
2020,Delhi,North,IN-DL,Public Sector Banks,Agriculture,Priority,18.12
2020,Delhi,North,IN-DL,Public Sector Banks,Manufacturing,Non-priority,25.97
2020,Delhi,North,IN-DL,Public Sector Banks,Services,Non-priority,28.93
2020,Delhi,North,IN-DL,Public Sector Banks,Retail Loans,Non-priority,20.61
2020,Delhi,North,IN-DL,Public Sector Banks,MSME,Priority,14.56
2020,Delhi,North,IN-DL,Public Sector Banks,Housing,Priority,9.24
2020,Delhi,North,IN-DL,Private Sector Banks,Agriculture,Priority,25.84
2020,Delhi,North,IN-DL,Private Sector Banks,Manufacturing,Non-priority,32.95
2020,Delhi,North,IN-DL,Private Sector Banks,Services,Non-priority,38.13
2020,Delhi,North,IN-DL,Private Sector Banks,Retail Loans,Non-priority,28.84
2020,Delhi,North,IN-DL,Private Sector Banks,MSME,Priority,19.0
2020,Delhi,North,IN-DL,Private Sector Banks,Housing,Priority,11.9
2020,Delhi,North,IN-DL,Regional Rural Banks,Agriculture,Priority,2.4
2020,Delhi,North,IN-DL,Regional Rural Banks,Manufacturing,Non-priority,3.28
2020,Delhi,North,IN-DL,Regional Rural Banks,Services,Non-priority,3.88
2020,Delhi,North,IN-DL,Regional Rural Banks,Retail Loans,Non-priority,2.9
2020,Delhi,North,IN-DL,Regional Rural Banks,MSME,Priority,1.87
2020,Delhi,North,IN-DL,Regional Rural Banks,Housing,Priority,1.31
2021,Delhi,North,IN-DL,Public Sector Banks,Agriculture,Priority,21.66
2021,Delhi,North,IN-DL,Public Sector Banks,Manufacturing,Non-priority,27.33
2021,Delhi,North,IN-DL,Public Sector Banks,Services,Non-priority,30.24
2021,Delhi,North,IN-DL,Public Sector Banks,Retail Loans,Non-priority,24.44
2021,Delhi,North,IN-DL,Public Sector Banks,MSME,Priority,15.9
2021,Delhi,North,IN-DL,Public Sector Banks,Housing,Priority,10.75
2021,Delhi,North,IN-DL,Private Sector Banks,Agriculture,Priority,29.33
2021,Delhi,North,IN-DL,Private Sector Banks,Manufacturing,Non-priority,35.53
2021,Delhi,North,IN-DL,Private Sector Banks,Services,Non-priority,45.07
2021,Delhi,North,IN-DL,Private Sector Banks,Retail Loans,Non-priority,33.04
2021,Delhi,North,IN-DL,Private Sector Banks,MSME,Priority,21.79
2021,Delhi,North,IN-DL,Private Sector Banks,Housing,Priority,14.34
2021,Delhi,North,IN-DL,Regional Rural Banks,Agriculture,Priority,3.0
2021,Delhi,North,IN-DL,Regional Rural Banks,Manufacturing,Non-priority,3.95
2021,Delhi,North,IN-DL,Regional Rural Banks,Services,Non-priority,4.83
2021,Delhi,North,IN-DL,Regional Rural Banks,Retail Loans,Non-priority,3.6
2021,Delhi,North,IN-DL,Regional Rural Banks,MSME,Priority,2.16
2021,Delhi,North,IN-DL,Regional Rural Banks,Housing,Priority,1.52
2022,Delhi,North,IN-DL,Public Sector Banks,Agriculture,Priority,25.29
2022,Delhi,North,IN-DL,Public Sector Banks,Manufacturing,Non-priority,30.62
2022,Delhi,North,IN-DL,Public Sector Banks,Services,Non-priority,35.04
2022,Delhi,North,IN-DL,Public Sector Banks,Retail Loans,Non-priority,28.05
